,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
180,afrobeat,Sedjedo,4d4mfz1H6PsC9QPr1w8rfD,0,-7.271,100.452,238747,0.705,6,2.81e-05,0.0558,0.854,0.731
181,afrobeat,M'Badehou,61AJlCxahP7OhPjYojRvN6,40,-9.865,125.584,367040,0.421,5,0.272,0.0315,0.727,0.473
182,afrobeat,Limpopo,6BlAFdr4klPX0rg5xe7WS1,0,-9.764,0.0,3056,0.0,0,0.0,0.0,0.0,0.0
183,afrobeat,Asuf D Alwa,2bUahGkYleCClEvXvH8TVR,0,-9.062,156.191,251160,0.527,10,2.18e-05,0.0426,0.46,0.543
184,afrobeat,Ada Owerri,3gSb5v1yMCWJ9hah3hMdmf,14,-12.277,108.353,267627,0.611,7,2.09e-05,0.136,0.906,0.55
185,afrobeat,Don't Dull,6C6xlP5zYRhYSNI5ORl6Wd,43,-2.173,110.008,279353,0.799,8,0.0,0.238,0.925,0.816
186,afrobeat,Sexy Mama,6ailwXIyLrQ79qx46iay42,0,-1.159,129.921,211650,0.968,1,0.00268,0.0797,0.81,0.61
187,afrobeat,Bouyel,3UorTGovLqEjDieo3dvuCr,19,-14.992,92.098,253160,0.297,7,0.00157,0.033,0.568,0.501
188,afrobeat,Tabara,1jIkbwboZBGhyC16T5j4gf,0,-9.217,92.974,200653,0.347,9,0.884,0.0324,0.525,0.699
189,afrobeat,Ai Du,7vzhCpNntdmzI3yop3UckE,1,-17.168,151.78,429973,0.225,5,0.0586,0.029,0.408,0.57
190,afrobeat,Black Man's Cry,4Kvxc17G0EkXbbq4UYwL6a,0,-6.157,166.527,698360,0.882,10,0.0455,0.0926,0.96,0.595
191,afrobeat,M'Bemba,2tH1HP8t8tLGR1eze4ZpQm,0,-9.876,80.004,528765,0.557,5,0.00016,0.0517,0.726,0.649
192,afrobeat,Un Gaou A Oran,3bm05gBRMloCF4BV4p8m19,0,-3.332,127.971,210627,0.958,6,9.52e-06,0.0887,0.927,0.844
193,afrobeat,Mali Ba,24HlsRZ9FT0VmLEE2FwdpS,0,-13.28,172.557,284853,0.357,9,0.00377,0.0376,0.521,0.596
194,afrobeat,Coulibaly - feat. Akon [Akon Remix],28t0EyIO8rRASoKIoCCKns,0,-4.58,110.982,193080,0.818,9,0.00105,0.054,0.934,0.87
195,afrobeat,Wavin' Flag,0mBREiw4ppCXccM7rsk2RC,48,-6.41,75.992,220520,0.706,0,0.0,0.0807,0.677,0.63
196,afrobeat,Yamore,507PAwSH84xCCDM3emWte7,49,-9.696,80.086,438453,0.463,1,0.0,0.0562,0.677,0.621
197,afrobeat,Gat Me High,2dusgrGoIoPLqtf1UpcSZT,0,-4.31,120.986,244793,0.899,5,0.0,0.037,0.658,0.645
198,afrobeat,Zombie,2SGfKTYnLLX1UCEA84O6IZ,23,-3.799,130.374,744255,0.965,2,0.013,0.214,0.588,0.644
199,afrobeat,Dami Duro,2ZW1j8uz7YuSvi0Aj8MlED,0,-4.63,124.986,252082,0.959,5,0.0,0.111,0.739,0.662
200,alt-rock,Falls Apart,4T7fVN4ZOFE3JoGyaxZL6O,41,-3.974,103.461,255160,0.897,4,0.00623,0.0306,0.599,0.561
201,alt-rock,Greens and Blues,6DKuepo9Spio7VmAiw0tZx,34,-3.571,95.981,226773,0.789,7,7.4e-05,0.0316,0.626,0.473
202,alt-rock,Popular Mechanics For Lovers,2Cla3UoHpM6u92PeGzBytm,0,-6.035,137.792,184107,0.69,9,0.00145,0.0279,0.767,0.565
203,alt-rock,Love Remains The Same,4dOXc4Suk5eig0jiCqCN5Y,34,-5.115,149.258,249440,0.632,4,0.0,0.0344,0.109,0.406
204,alt-rock,Counting Blue Cars,04DSE6Wlvt8k6Ieda4iJmS,16,-7.308,97.493,340973,0.705,11,4.63e-06,0.0273,0.323,0.544
205,alt-rock,So Now What,4dQKsoCEGMWr23QZTkoGRp,0,-5.594,79.94,218240,0.71,6,0.563,0.0323,0.257,0.353
206,alt-rock,Come Back My Love,4tYI6b9nI7KAGNkdYIOjNQ,0,-10.919,125.28,143830,0.407,0,0.0,0.0451,0.81,0.432
207,alt-rock,Lady Your Roof Brings Me Down,698gaSKWFh8iSD60U2DtNT,21,-4.198,138.251,325867,0.505,2,2.25e-05,0.0345,0.181,0.422
208,alt-rock,2013,65ZWQ9O1QBBUj9G8uM03Kn,7,-3.163,132.298,540734,0.915,9,0.0361,0.0424,0.272,0.461
209,alt-rock,Take a Picture,2c5wml8wsBnPfNSbCZ574T,5,-8.971,98.993,359520,0.762,2,7.2e-05,0.0422,0.276,0.446
210,alt-rock,American Music,4R7Qay92W6pX5FGlSOHPl4,0,-7.436,133.923,230573,0.704,0,3.21e-05,0.0452,0.795,0.537
211,alt-rock,I Stand Alone,0zkeldXjpt1at56SVnbChF,0,-4.465,111.052,246039,0.914,0,0.0,0.0761,0.353,0.301
212,alt-rock,Chloe Dancer/Crown Of Thorns,7rBMZvgeWnOTHWUh3Pvw51,51,-13.502,141.285,502040,0.362,2,3.38e-05,0.031,0.267,0.353
213,alt-rock,Why Can't I?,4z4PB23xYTg1oANmyZovsw,57,-4.849,80.958,208360,0.759,11,0.0,0.0405,0.227,0.487
214,alt-rock,Hunter Eats Hunter,6LxszpIXLH0spTVFZo1Fe5,0,-5.977,147.013,345529,0.852,0,0.118,0.0525,0.138,0.425
215,alt-rock,Alex Chilton,0uwwLcGldxdRigN0csPc3N,17,-4.876,165.518,193133,0.96,6,1.08e-05,0.0537,0.762,0.42
216,alt-rock,Mutilated Lips,3fsnRK4dEe7NykXL5anAGp,47,-8.526,136.05,228800,0.657,8,0.000151,0.0273,0.361,0.565
217,alt-rock,Santa Monica,37EJtTS7jT5WUyXGZzrwnI,68,-5.333,100.446,191507,0.942,7,0.0,0.132,0.387,0.491
218,alt-rock,Circles,69abU5lvwDyG3nxjve8sjN,0,-6.553,102.507,191440,0.568,5,0.00436,0.0316,0.605,0.689
219,alt-rock,Sometimes Always,11sxpJrfYJFxkA77PauDj4,39,-9.902,116.286,151960,0.725,6,0.0157,0.0292,0.597,0.447
220,alt-rock,Sink to the Bottom,32uXfxJERzv4RK1gMLXbOA,48,-6.418,97.43,192493,0.71,4,3.57e-05,0.0286,0.809,0.471
221,alt-rock,Alright,5xC8uOesnn0udeXAYlAnoY,72,-4.808,145.92,180880,0.958,4,0.199,0.0775,0.701,0.467
222,alt-rock,The Mighty Sparrow,2k4cyy2n2nY2xP2D3OXXZw,16,-4.201,170.913,157280,0.902,2,0.00031,0.105,0.324,0.42
223,alt-rock,Web In Front,688iWTzQ8rf7P4mKU9UJSr,6,-11.535,134.863,125253,0.797,9,0.000208,0.0312,0.942,0.56
224,alt-rock,The Concept,702Gf3Gh3NsC1KbCFrlrpe,40,-10.008,111.566,367027,0.702,7,0.17,0.033,0.499,0.424
225,alt-rock,Couldn't You Wait?,5mRREOmRGxqyM1JI3syE9k,0,-8.727,139.226,225413,0.85,2,0.00836,0.0331,0.889,0.493
226,alt-rock,Bound For The Floor,7izsUQjOYXVWkmFvEpTakb,53,-7.52,119.201,223213,0.489,6,0.00283,0.0557,0.543,0.627
227,alt-rock,Closing Time,087OBLtoeS3Q6j0k6tMNAI,7,-5.483,92.757,273533,0.867,7,1.66e-06,0.0295,0.281,0.486
228,alt-rock,Say Fuck It,3ZwrK4djNjJCNOZknEFtmc,47,-4.264,126.079,175285,0.836,6,0.00883,0.0476,0.595,0.545
229,alt-rock,X-French Tee Shirt,5h6OsJ1AakY9X9kflQwaMS,22,-6.929,177.268,243427,0.558,10,7.9e-05,0.0455,0.358,0.507
230,alt-rock,The Drugs Don't Work,2KArbNRAnfGcnZ1gSYhVy5,4,-9.788,77.368,305067,0.498,0,0.0,0.0264,0.157,0.44
231,alt-rock,No One Loves Me & Neither Do I,0Ws3haBpuaBIaRnWKrkNCg,1,-5.449,175.744,310387,0.895,9,2.86e-06,0.101,0.603,0.232
232,alt-rock,Buena,2SSBJhvMsujY94GK5JAtKs,54,-12.242,96.478,199667,0.494,10,0.174,0.0605,0.587,0.576
233,alt-rock,See You Later,4zQcasVVldXnKad9bm42eO,27,-6.573,171.436,223000,0.586,7,0.000472,0.0267,0.447,0.434
234,alt-rock,I Want You To Want Me - Soundtrack,3oX3F14vpkCMJnFoF3DSEr,0,-3.497,208.527,205907,0.84,0,9.21e-06,0.133,0.656,0.273
235,alt-rock,You've Got A Lot On Your Mind,7Hm8uuCvl2bU4nDOFeIbGd,0,-5.111,129.901,207213,0.881,10,0.0,0.0291,0.819,0.653
236,alt-rock,Original Love,1Y0gvY33NZLqwKlWV3Dah9,22,-8.611,118.66,175427,0.718,9,0.755,0.0468,0.728,0.376
237,alt-rock,New Fang,7aPJPm0yFfRrTuBw05qVE3,2,-3.797,189.898,228640,0.962,11,0.000366,0.0629,0.741,0.276
238,alt-rock,Soft as Snow (But Warm Inside),06kqVxin2I9UDejcTUFqIl,32,-10.876,88.524,141040,0.87,6,0.025,0.0954,0.394,0.345
239,alt-rock,1000 Seasons,23F3mVlMBVCd1iJyCPspSA,0,-6.598,125.997,195891,0.816,11,0.122,0.0446,0.345,0.464
240,alt-rock,Hemorrhage (In My Hands),1sjrDQXqAa9V07FjKIlAQ4,60,-4.072,152.017,236867,0.823,1,0.000309,0.0433,0.372,0.301
241,alt-rock,You Can Have It All,7njXkVYVKDWV20jRnUy0UQ,0,-9.429,178.471,276627,0.838,4,0.964,0.0362,0.965,0.506
242,alt-rock,Three Sisters,3IvMYe5ZQNi9OJSlfjVou0,0,-4.699,139.934,229213,0.521,1,0.0459,0.0267,0.259,0.55
243,alt-rock,I Want Your Love,0ketpd3rUQawdY4ROt4PxU,20,-7.266,110.0,136107,0.766,10,0.733,0.0786,0.308,0.665
244,alt-rock,Black,5Xak5fmy089t0FYmh3VJiY,74,-6.457,77.15,342653,0.684,4,0.0,0.0308,0.2,0.36
245,alt-rock,A Million Random Digits,0uTKTbLNLKun66RFHBtsVt,0,-7.742,63.884,187699,0.851,1,0.256,0.0712,0.197,0.0797
246,alt-rock,Float On,2lwwrWVKdf3LR9lbbhnr6R,70,-4.807,100.975,208467,0.888,6,2.23e-06,0.0293,0.553,0.649
247,alt-rock,Morning,65tH2GPMFCt8JtM2PM3MiX,55,-9.933,113.606,319787,0.378,4,0.0955,0.0254,0.261,0.55
248,alt-rock,Californication,34KTEhpPjq6IAgQg2yzJAL,61,-2.788,96.483,329733,0.767,9,0.00165,0.027,0.328,0.592
249,alt-rock,Girls & Boys,4aVICXthzqhJ0oaExmwHNJ,0,-7.412,124.077,223960,0.943,6,0.0,0.0551,0.891,0.649
250,alt-rock,Flagpole Sitta,7cz70nyRXlCJOE85whEkgU,62,-4.133,144.97,217267,0.901,4,0.000263,0.0443,0.482,0.361
251,alt-rock,With Arms Wide Open,0eKyHwckh9vQb8ncZ2DXCs,65,-8.412,138.852,274800,0.539,0,0.00089,0.0302,0.141,0.41
252,alt-rock,Antiphon,1gL9aBoBJI0nfk2WdpaKi3,0,-4.261,164.771,196933,0.814,11,0.203,0.0413,0.461,0.291
253,alt-rock,The Distance,0fsz7tJ7UKXT9hliLfO7aE,63,-8.121,183.569,179600,0.752,11,0.00145,0.09,0.897,0.456
254,alt-rock,Stay,78vpAeb6a3bD03scfv71Z8,51,-9.055,112.012,246696,0.448,9,1.71e-06,0.0282,0.108,0.645
255,alt-rock,Ohm,4Tw53Ljw0JuQIGH0aJq9Zb,33,-5.355,111.588,407987,0.985,2,0.671,0.0678,0.632,0.533
256,alt-rock,In Its Pull,7dQLapxqvTdWf1E5obJphd,3,-3.885,119.195,158572,0.942,0,1.44e-06,0.176,0.372,0.537
257,alt-rock,Slither,7kF1iPJTj3VFJX9XokQ80F,63,-3.866,141.077,248307,0.974,7,0.0984,0.102,0.268,0.478
258,alt-rock,Novocaine For The Soul,0Jv0PJz6LZdCygPsFnML3a,51,-7.739,169.288,187720,0.765,6,0.0272,0.0649,0.349,0.393
259,alt-rock,I Walk Alone,2Y4WG7WshrpVpFh3Uveypx,44,-6.728,208.652,249773,0.742,1,0.0,0.0354,0.46,0.377
260,alt-rock,Add It Up,4VQcmzxaGAJRHufuiLxCAe,0,-7.904,172.295,284333,0.763,4,1.36e-05,0.338,0.649,0.41
261,alt-rock,Man in the Box,5ghFbwhZ3zySF7CkXL9XAK,32,-4.577,106.134,287627,0.854,8,0.0,0.0493,0.675,0.339
262,alt-rock,I Don't Know You Anymore,72mrNRtJL3kwVJP2WIFbsd,19,-4.517,141.971,175880,0.979,9,0.0116,0.0496,0.549,0.454
263,alt-rock,Our Jungle,1jxgzJETkHLUVLenp9xJ7x,3,-10.33,140.736,259040,0.758,6,0.0145,0.0699,0.267,0.686
264,alt-rock,Short Skirt / Long Jacket,2HvZX5MAsV0R9eArKzPlt0,7,-5.653,120.0,202627,0.901,2,0.0129,0.0488,0.875,0.768
265,alt-rock,Tropical Ice-land,72HFZtXCLcRwYYQO0kJIvi,0,-5.703,140.008,207907,0.859,1,4e-05,0.0377,0.651,0.519
266,alt-rock,Where Is My Mind?,6z5KJH8tgGvPFOqoSScPgS,0,-15.128,81.638,233493,0.413,4,0.000736,0.0341,0.221,0.519
267,alt-rock,Sex & Candy,5mkGfmJGFZpwK9nA5amOhv,67,-9.159,80.511,173493,0.558,2,0.0,0.0251,0.63,0.67
268,alt-rock,It's Only Life,4UXSYJDEgOlMX3MXVkaiyH,50,-6.613,147.983,241613,0.623,0,1.09e-06,0.0267,0.454,0.627
269,alt-rock,I Sat By The Ocean,7oXRMDUzBPekkLRTJhSGvC,66,-4.004,116.793,235587,0.781,8,0.000735,0.0364,0.897,0.516
270,alt-rock,I Am Machine,6LvQRDyjrsnmFVjfZPdUy4,1,-4.61,149.938,200133,0.96,2,1.41e-06,0.0561,0.45,0.425
271,alt-rock,Istanbul (Not Constantinople),0SoAHLpVWwbZRQduxVzE15,32,-8.3,112.884,187333,0.611,1,0.000492,0.0556,0.135,0.459
272,alt-rock,Now It's On,4v1ETu9iDDUZzNzRgM3hcR,37,-8.827,128.279,248173,0.596,9,0.000784,0.0291,0.375,0.619
273,alt-rock,Jane Says,7c1Dar0pIAW7w5TzaGjt9t,66,-9.258,81.806,287000,0.597,2,2.09e-06,0.0327,0.496,0.402
274,alt-rock,Being Beige,2PqVUGI3qsPXXCmmXND93L,0,-4.162,123.929,219760,0.768,8,0.0379,0.0477,0.471,0.538
275,alt-rock,Tahitian Moon,6tb7flAIRdJVuUfdgwbhJa,19,-8.656,136.757,227160,0.716,7,0.00111,0.034,0.35,0.374
276,alt-rock,I Need My Girl,7rbCL7W893Zonbfnevku5s,66,-11.49,126.028,245240,0.438,0,0.0723,0.0356,0.106,0.523
277,alt-rock,Hunger Strike,0W7AbEauB7cP4pidLclApe,61,-10.835,137.789,246267,0.567,7,3.47e-06,0.032,0.298,0.373
278,alt-rock,How Soon Is Now?,0Nmu7zxpMYNJ3N9YDY6VEN,41,-13.317,190.326,406173,0.805,11,0.139,0.0463,0.832,0.406
279,alt-rock,Karate Lips,4DfGcn3VVcdmmJl1PWNAkv,7,-5.671,169.933,190427,0.965,9,1.24e-06,0.141,0.472,0.384
280,alt-rock,Far Behind,1t1NX1DJQDcmZA0lvCnFjC,52,-6.595,89.518,299733,0.645,7,1.38e-06,0.0268,0.588,0.552
281,alt-rock,Put Some Sugar On It,3D0RaT6xbV9uS7MWLGtlu1,0,-6.479,124.436,168173,0.821,7,0.866,0.0432,0.368,0.471
282,alt-rock,In 'n' Out of Grace,5uDqT9eP1Jfdf7e2p6VIGt,0,-8.472,150.985,331000,0.921,4,0.149,0.0748,0.489,0.315
283,alt-rock,Liar,5EBDvc4cX8tqalRFGRwm7A,49,-8.187,134.879,311347,0.755,0,0.0901,0.0269,0.538,0.537
284,alt-rock,Bring 'Em Down,0EUNW9VyHpPPYwENunwz3A,0,-4.464,173.991,250213,0.966,3,1.44e-06,0.118,0.461,0.394
285,alt-rock,Ashes to Ashes,1G8g2LoR09NtrG4y8NQcJL,20,-6.106,98.551,217333,0.866,2,0.000355,0.0281,0.358,0.57
286,alt-rock,Give Us a Kiss,6Qj27142tZoPcuZbzFDr1T,31,-18.672,170.592,211036,0.416,7,0.107,0.0519,0.276,0.221
287,alt-rock,What Are You Waiting For?,0XRoKzH7h7lhlm1DzqleqC,0,-4.142,151.953,220027,0.907,3,0.0,0.0802,0.41,0.492
288,alt-rock,Screamager,5SOI4RfSy23OQlXRTAtcL0,10,-6.226,176.578,173400,0.894,2,0.131,0.09,0.455,0.182
289,alt-rock,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,75,-5.373,105.435,318587,0.828,6,0.000161,0.041,0.147,0.35
290,alt-rock,My Desire,3GEwVGbwzSyLqIvXsrafL8,49,-5.058,105.963,300027,0.787,9,0.628,0.039,0.517,0.34
291,alt-rock,Blow Me Away - Featuring Valora,1gVAnEOoKr7wMckXpzosdQ,37,-3.829,98.959,189320,0.93,10,0.0193,0.0545,0.516,0.535
292,alt-rock,California,1Ja4n0VukWdL7JeWVrSPLu,20,-14.803,154.363,323173,0.255,7,0.0379,0.0297,0.0369,0.351
293,alt-rock,Stitches,09cmWRtBzCFpil5dZ6QA1K,13,-11.549,121.921,214520,0.485,0,0.134,0.0343,0.11,0.369
294,alt-rock,Save Me,4pkFvX3AkuiSGPkv8gMlks,59,-3.91,96.235,244227,0.971,6,0.0,0.0672,0.294,0.43
295,alt-rock,Someday,6zeDYmP3ARpURvpK29Q09P,58,-4.39,110.857,242800,0.682,1,0.0862,0.0287,0.938,0.745
296,alt-rock,Tones Of Home,5Cr8DxrjyP2fS93XjGXlFl,53,-6.965,115.287,266827,0.808,0,0.000167,0.0335,0.844,0.556
297,alt-rock,Walking With Thee,6uVnBJJKPLAw7qwnDernst,0,-5.114,121.85,156200,0.6,1,0.0768,0.0369,0.412,0.497
298,alt-rock,Take Out the Gunman,1z7rvZQkZM1gdSp3meW3dW,0,-6.329,84.956,258946,0.766,5,0.00363,0.108,0.471,0.569
299,alt-rock,Heart Is A Drum,573nT62vtbezncIwCfxIm7,50,-10.402,122.955,271107,0.599,0,0.589,0.0293,0.373,0.62
300,alternative,Undisclosed Desires,0It6VJoMAare1zdV2wxqZq,64,-6.76,115.997,235000,0.585,8,0.0162,0.0323,0.641,0.683
301,alternative,Someday,7hm4HTk9encxT0LYC0J6oI,64,-7.46,106.031,183440,0.52,9,0.0,0.0299,0.678,0.538
302,alternative,Swim and Sleep [Like a Shark],1QjiO5JBzztmaZ9lPnt5uE,0,-10.011,123.509,165227,0.806,8,0.171,0.0403,0.76,0.766
303,alternative,Monkey,3NbCFTmh9cI90TQc0lnpM5,6,-6.314,161.223,253737,0.827,6,0.236,0.0436,0.79,0.463
304,alternative,The Kids Aren't Alright,4sQJXbtxwoKHG7PwMRJ0Ig,5,-4.197,99.603,179600,0.945,1,4.97e-05,0.0335,0.807,0.52
305,alternative,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,75,-7.036,129.062,244973,0.495,0,0.000133,0.037,0.72,0.864
306,alternative,The Reason,7afSN5zhUhkbpRFpYKYztK,4,-4.649,82.952,232800,0.671,4,0.0,0.029,0.0681,0.472
307,alternative,From Now On,0kjFrdKtGNcYGzxFjxn978,45,-6.603,146.354,201213,0.905,9,0.000531,0.0525,0.321,0.449
308,alternative,Sleepyhead,3ZUMC5OazTA8QtLpdlPdz9,47,-3.261,106.052,175080,0.971,8,3.4e-06,0.11,0.764,0.575
309,alternative,Come with Me Now,2kWowW0k4oFymhkr7LmvzO,68,-3.803,103.987,211960,0.726,10,6.35e-05,0.0401,0.728,0.654
310,alternative,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,81,-6.679,138.559,222640,0.705,6,0.00233,0.177,0.772,0.818
311,alternative,Santeria,6cJqlSO19vsfCsH1FeFI35,7,-5.246,90.356,183200,0.772,1,1.23e-06,0.0427,0.585,0.673
312,alternative,Move Along,2l57cfmCnOkwNX1tky02n1,66,-3.858,109.864,238880,0.916,3,0.0,0.0454,0.646,0.518
313,alternative,My Songs Know What You Did In The Dark (Light Em Up),7s0lDK7y3XLmI7tcsRAbW0,67,-4.341,151.99,186827,0.924,9,3.32e-06,0.064,0.567,0.558
314,alternative,Here Without You,7qQfI2F80t2MZcLLVuH6M2,2,-6.756,144.028,236920,0.55,10,0.0,0.0248,0.246,0.544
315,alternative,The Mother We Share,3PvzvltQZLIKk9YgoMP3Yq,2,-5.141,174.037,190160,0.716,1,7.85e-06,0.0313,0.317,0.452
316,alternative,We Are Young,25ELvts9llKEf1xcF6SNG1,0,-6.787,173.995,254612,0.704,9,0.000452,0.0351,0.404,0.501
317,alternative,Holding on for Life,5gPrOspTrxMNKKL44h40O2,40,-7.273,168.847,236867,0.587,11,0.0995,0.0537,0.484,0.342
318,alternative,Lisztomania,77c0xyUM14wHa0cEAR9BV0,0,-6.403,97.548,242147,0.79,0,0.00347,0.0356,0.33,0.643
319,alternative,Wake Me up When September Ends,3ZffCQKLFLUvYM59XKLbVm,76,-5.146,104.98,285653,0.814,7,0.0,0.0314,0.146,0.546
320,alternative,Amsterdam,46bkeaB7DA45q7PdKWLFkR,51,-4.964,115.005,241427,0.768,9,8.49e-06,0.0362,0.204,0.516
321,alternative,Name,1G8jae4jD8mwkXdodqHsBM,66,-5.943,73.97,270000,0.701,9,0.00182,0.0341,0.407,0.464
322,alternative,Walk,76Je5Wklky23mVoxiRszcN,69,-5.131,138.311,255960,0.866,9,0.000552,0.0517,0.191,0.231
323,alternative,Skinny Love,7fXyuQqEBwpKtCa8PomO7B,3,-14.065,77.118,238520,0.26,4,4.59e-06,0.0484,0.112,0.59
324,alternative,Intro,0bXpmJyHHYPk6QBFj25bYF,73,-8.871,100.363,127920,0.778,9,0.925,0.027,0.152,0.617
325,alternative,Interstate Love Song,600s08VdbjiyAjDGDjYSFI,56,-5.053,170.616,193613,0.947,4,0.00352,0.0507,0.483,0.214
326,alternative,Yellow,3AJwUDP919kvQ9QcozQPxg,81,-7.227,173.365,266773,0.661,11,0.00013,0.0281,0.285,0.429
327,alternative,Kangaroo Court,3HhCeycsABEO9bK6PTGgTO,0,-5.079,99.979,223187,0.579,5,0.000679,0.0388,0.975,0.76
328,alternative,Blue Jeans,2lFTzUnuGaWlWHJQokjRyb,61,-4.405,117.963,209440,0.837,3,0.0,0.0633,0.488,0.558
329,alternative,Mr. Jones,7n3REqDfZBpkd0bEpGu2H3,56,-5.556,141.608,272733,0.836,0,4.09e-06,0.0371,0.73,0.571
330,alternative,Call It What You Want,3u1Er1rkjn1oSz1xdZH3ZD,63,-4.289,113.017,238787,0.967,5,0.000276,0.0601,0.725,0.641
331,alternative,Mr. Brightside,7oK9VyNzrYvRFo7nQEYkWN,78,-3.74,148.017,222587,0.924,1,0.0,0.0808,0.232,0.356
332,alternative,Everlong,07q6QTQXyPRCf7GbLakRPr,59,-5.497,157.902,249987,0.867,11,0.000192,0.0387,0.36,0.415
333,alternative,Speed of Sound,7clUVcSOtkNWa58Gw5RfD4,68,-6.765,123.085,287907,0.898,11,0.0345,0.0567,0.355,0.523
334,alternative,Junk Of The Heart (Happy),2jZgzSxNSg1hTCq0ewWHGJ,64,-5.0,145.017,187253,0.894,2,0.0,0.037,0.901,0.604
335,alternative,It's Time,6BtmXhTJMM9sBTHeYYASGz,68,-4.748,105.009,237987,0.884,2,0.0,0.0372,0.86,0.656
336,alternative,Undercover Martyn,4HjDofCNRcgkNEey5vlUJd,0,-4.854,159.847,166573,0.88,2,7.92e-06,0.117,0.555,0.458
337,alternative,Riptide,1KqlVt63Q4bl1VdSlymr5C,57,-6.694,101.654,204280,0.731,1,0.0,0.0379,0.51,0.484
338,alternative,Welcome to the Black Parade,5wQnmLuC1W7ATsArWACrgW,77,-4.103,96.95,311107,0.905,2,0.00011,0.0752,0.236,0.217
339,alternative,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,79,-7.115,138.017,242373,0.619,5,3.31e-06,0.0289,0.416,0.485
340,alternative,Can't Stop,4BcS4LomxUnQpzx4hCaJTs,57,-3.427,91.234,269000,0.934,4,0.0,0.0411,0.887,0.62
341,alternative,We Are Young (feat. Janelle Monáe),3ehrxAhYms24KLPG8FZe0W,61,-5.576,184.086,250627,0.638,10,7.66e-05,0.075,0.735,0.378
342,alternative,I Bet You Look Good On The Dancefloor,0S7zL7ae0KpOSPKeFQpHo8,3,-4.19,103.183,173680,0.948,6,0.0,0.0356,0.778,0.535
343,alternative,Mountain Sound,60ZGteAEtPCnGE6zevgUcd,61,-4.336,102.021,211453,0.879,1,0.00449,0.0362,0.37,0.379
344,alternative,Short Change Hero,2inSaXfDWLkOfwYPZItoBw,2,-6.691,105.981,322267,0.64,1,0.00593,0.0336,0.738,0.68
347,alternative,When I Come Around,1Dr1fXbc2IxaK1Mu8P8Khz,74,-4.236,97.546,178000,0.909,11,0.0,0.034,0.814,0.531
348,alternative,Tongue Tied,0GO8y8jQk1PkHzS31d699N,81,-5.835,112.96,218013,0.936,3,0.0,0.0439,0.371,0.56
349,alternative,Blurry,5ceGigL7CZQ3Ih6W8SIbv8,3,-4.462,157.477,304000,0.94,3,0.0,0.0563,0.484,0.431
350,alternative,Giants,5X4b5yuoihfPbZMzSOhg8M,0,-5.485,184.087,188267,0.855,0,0.0126,0.114,0.425,0.467
351,alternative,Heaven,4itTlcFW7W5RiOntn8cdfc,11,-5.843,90.013,200893,0.596,7,4.54e-05,0.026,0.742,0.734
352,alternative,Round And Round,6pLhhL7EzoVWoyvyTBjqP6,47,-4.221,141.957,196933,0.858,0,0.0,0.044,0.479,0.455
353,alternative,Closer,4dTVgHZFPlaq9nPbLVVLSG,60,-7.588,136.979,209280,0.751,0,6.57e-05,0.0328,0.52,0.588
354,alternative,Cold,7FEmuFlNSByGd9N2pUS2Yk,28,-3.981,79.085,212200,0.927,4,0.0,0.117,0.114,0.355
355,alternative,Creep,3HfB5hBU0dmBt8T0iCmH42,10,-13.057,91.834,235667,0.344,7,0.000473,0.035,0.126,0.532
356,alternative,Otherside,3CeYdUfGPCjKMDYyI1PpCh,59,-3.265,123.229,255373,0.795,0,0.000202,0.0574,0.513,0.458
357,alternative,Something Good,4JVSkSJAKbSlwkSepkXcK6,55,-10.36,108.994,218240,0.588,7,0.499,0.0296,0.521,0.68
358,alternative,Sail,7ueP5u2qkdZbIPN2YA6LR0,1,-9.583,119.051,259093,0.436,1,0.615,0.0558,0.272,0.826
359,alternative,Love Hurts,5JTgqOeHWg4bxMZYMRTE4H,57,-4.063,78.102,237067,0.805,4,2.51e-06,0.0266,0.409,0.474
360,alternative,The Walker,0Nk7bSn0MItonkR0GNs3mj,61,-4.182,130.76,233133,0.801,9,0.00281,0.0336,0.725,0.77
361,alternative,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,72,-3.681,104.031,296520,0.893,9,4.41e-05,0.0921,0.673,0.61
362,alternative,Drops of Jupiter,2hKdd3qO7cWr2Jo0Bcs0MA,78,-5.862,79.297,259933,0.64,0,0.0,0.0275,0.499,0.468
363,alternative,Let Her Go,7DFNE7NO0raLIUbgzY2rzm,76,-7.335,75.089,252867,0.538,7,0.0,0.0572,0.244,0.509
364,alternative,Pompeii,7Fw5i56my24ZBnGS7hFX2n,59,-6.488,127.44,214148,0.709,9,0.0,0.041,0.591,0.681
365,alternative,Seven Nation Army,3m6KkYKdnbffMpGd9Pm9FP,14,-7.62,123.889,231920,0.466,4,0.35,0.0864,0.303,0.745
366,alternative,Black Hole Sun,67ZyR9O1xkr9p91Vmews3V,1,-8.489,105.78,318040,0.717,6,0.00012,0.0367,0.193,0.356
